campus,nome-do-curso,forma-de-oferta,disciplina,carga-horaria
OURO PRETO,Automacao Industrial,Tecnico Integrado,SISTEMAS OPERACIONAIS,90
OURO PRETO,Automacao Industrial,Tecnico Integrado,SISTEMAS OPERACIONAIS,90
OURO PRETO,Automacao Industrial,Tecnico Integrado,SISTEMAS WEB PARA AUTOMACAO,60
OURO PRETO,Automacao Industrial,Tecnico Integrado,SISTEMAS WEB PARA AUTOMACAO,60
OURO PRETO,Automacao Industrial,Tecnico Integrado,SISTEMAS WEB PARA AUTOMACAO,60
OURO PRETO,Edificacoes,Tecnico Integrado,ARTES,60
OURO PRETO,Edificacoes,Tecnico Integrado,ARTES,60
OURO PRETO,Edificacoes,Tecnico Integrado,ARTES,60
OURO PRETO,Edificacoes,Tecnico Integrado,BIOLOGIA I,60
OURO PRETO,Edificacoes,Tecnico Integrado,BIOLOGIA I,60
OURO PRETO,Edificacoes,Tecnico Integrado,BIOLOGIA I,60
OURO PRETO,Edificacoes,Tecnico Integrado,BIOLOGIA I,60
OURO PRETO,Edificacoes,Tecnico Integrado,BIOLOGIA II,60
OURO PRETO,Edificacoes,Tecnico Integrado,BIOLOGIA II,60
OURO PRETO,Edificacoes,Tecnico Integrado,BIOLOGIA II,60
OURO PRETO,Edificacoes,Tecnico Integrado,BIOLOGIA III,67
OURO PRETO,Edificacoes,Tecnico Integrado,BIOLOGIA III,67
OURO PRETO,Edificacoes,Tecnico Integrado,DESENHO TECNICO,120
OURO PRETO,Edificacoes,Tecnico Integrado,DESENHO TECNICO,120
OURO PRETO,Edificacoes,Tecnico Integrado,DESENHO TECNICO,120
OURO PRETO,Edificacoes,Tecnico Integrado,EDUCACAO FISICA I,60
OURO PRETO,Edificacoes,Tecnico Integrado,EDUCACAO FISICA I,60
OURO PRETO,Edificacoes,Tecnico Integrado,EDUCACAO FISICA I,60
OURO PRETO,Edificacoes,Tecnico Integrado,EDUCACAO FISICA II,60
OURO PRETO,Edificacoes,Tecnico Integrado,EDUCACAO FISICA II,60
OURO PRETO,Edificacoes,Tecnico Integrado,EDUCACAO FISICA II,60
OURO PRETO,Edificacoes,Tecnico Integrado,EDUCACAO FISICA III,67
OURO PRETO,Edificacoes,Tecnico Integrado,EDUCACAO FISICA III,67
OURO PRETO,Edificacoes,Tecnico Integrado,ESTABILIDADE DAS CONSTRUCOES,60
OURO PRETO,Edificacoes,Tecnico Integrado,ESTABILIDADE DAS CONSTRUCOES,60
OURO PRETO,Edificacoes,Tecnico Integrado,ESTABILIDADE DAS CONSTRUCOES,60
OURO PRETO,Edificacoes,Tecnico Integrado,ESTRUTURAS,67
OURO PRETO,Edificacoes,Tecnico Integrado,ESTRUTURAS,67
OURO PRETO,Edificacoes,Tecnico Integrado,FILOSOFIA E SOCIOLOGIA I,60
OURO PRETO,Edificacoes,Tecnico Integrado,FILOSOFIA E SOCIOLOGIA I,60
OURO PRETO,Edificacoes,Tecnico Integrado,FILOSOFIA E SOCIOLOGIA I,60
OURO PRETO,Edificacoes,Tecnico Integrado,FILOSOFIA E SOCIOLOGIA II,60
OURO PRETO,Edificacoes,Tecnico Integrado,FILOSOFIA E SOCIOLOGIA II,60
OURO PRETO,Edificacoes,Tecnico Integrado,FILOSOFIA E SOCIOLOGIA II,60
OURO PRETO,Edificacoes,Tecnico Integrado,FILOSOFIA E SOCIOLOGIA III,67
OURO PRETO,Edificacoes,Tecnico Integrado,FILOSOFIA E SOCIOLOGIA III,67
OURO PRETO,Edificacoes,Tecnico Integrado,FISICA EXPERIMENTAL I,30
OURO PRETO,Edificacoes,Tecnico Integrado,FISICA EXPERIMENTAL I,30
OURO PRETO,Edificacoes,Tecnico Integrado,FISICA EXPERIMENTAL I,30
OURO PRETO,Edificacoes,Tecnico Integrado,FISICA EXPERIMENTAL I,30
OURO PRETO,Edificacoes,Tecnico Integrado,FISICA EXPERIMENTAL I,30
OURO PRETO,Edificacoes,Tecnico Integrado,FISICA EXPERIMENTAL I,30
OURO PRETO,Edificacoes,Tecnico Integrado,FISICA EXPERIMENTAL II,30
OURO PRETO,Edificacoes,Tecnico Integrado,FISICA EXPERIMENTAL II,30
OURO PRETO,Edificacoes,Tecnico Integrado,FISICA EXPERIMENTAL II,30
OURO PRETO,Edificacoes,Tecnico Integrado,FISICA I,60
OURO PRETO,Edificacoes,Tecnico Integrado,FISICA I,60
OURO PRETO,Edificacoes,Tecnico Integrado,FISICA I,60
OURO PRETO,Edificacoes,Tecnico Integrado,FISICA II,60
OURO PRETO,Edificacoes,Tecnico Integrado,FISICA II,60
OURO PRETO,Edificacoes,Tecnico Integrado,FISICA II,60
OURO PRETO,Edificacoes,Tecnico Integrado,FISICA III,100
OURO PRETO,Edificacoes,Tecnico Integrado,FISICA III,100
OURO PRETO,Edificacoes,Tecnico Integrado,GEOGRAFIA I,60
OURO PRETO,Edificacoes,Tecnico Integrado,GEOGRAFIA I,60
OURO PRETO,Edificacoes,Tecnico Integrado,GEOGRAFIA I,60
OURO PRETO,Edificacoes,Tecnico Integrado,GEOGRAFIA II,60
OURO PRETO,Edificacoes,Tecnico Integrado,GEOGRAFIA II,60
OURO PRETO,Edificacoes,Tecnico Integrado,GEOGRAFIA II,60
OURO PRETO,Edificacoes,Tecnico Integrado,GEOGRAFIA III,67
OURO PRETO,Edificacoes,Tecnico Integrado,GEOGRAFIA III,67
OURO PRETO,Edificacoes,Tecnico Integrado,GESTAO DO TRABALHO,67
OURO PRETO,Edificacoes,Tecnico Integrado,GESTAO DO TRABALHO,67
OURO PRETO,Edificacoes,Tecnico Integrado,HISTORIA I,60
OURO PRETO,Edificacoes,Tecnico Integrado,HISTORIA I,60
OURO PRETO,Edificacoes,Tecnico Integrado,HISTORIA I,60
OURO PRETO,Edificacoes,Tecnico Integrado,HISTORIA II,60
OURO PRETO,Edificacoes,Tecnico Integrado,HISTORIA II,60
OURO PRETO,Edificacoes,Tecnico Integrado,HISTORIA II,60
OURO PRETO,Edificacoes,Tecnico Integrado,HISTORIA II,67
OURO PRETO,Edificacoes,Tecnico Integrado,HISTORIA III,67
OURO PRETO,Edificacoes,Tecnico Integrado,HISTORIA III,67
OURO PRETO,Edificacoes,Tecnico Integrado,INSTALACOES ELETRICAS,67
OURO PRETO,Edificacoes,Tecnico Integrado,INSTALACOES ELETRICAS,67
OURO PRETO,Edificacoes,Tecnico Integrado,INSTALACOES HIDROSSANITARIAS,67
OURO PRETO,Edificacoes,Tecnico Integrado,INSTALACOES HIDROSSANITARIAS,67
OURO PRETO,Edificacoes,Tecnico Integrado,LINGUA ESTRANGEIRA I,60
OURO PRETO,Edificacoes,Tecnico Integrado,LINGUA ESTRANGEIRA I,60
OURO PRETO,Edificacoes,Tecnico Integrado,LINGUA ESTRANGEIRA I,60
OURO PRETO,Edificacoes,Tecnico Integrado,LINGUA ESTRANGEIRA I,60
OURO PRETO,Edificacoes,Tecnico Integrado,LINGUA ESTRANGEIRA II,60
OURO PRETO,Edificacoes,Tecnico Integrado,LINGUA ESTRANGEIRA II,60
OURO PRETO,Edificacoes,Tecnico Integrado,LINGUA ESTRANGEIRA II,60
OURO PRETO,Edificacoes,Tecnico Integrado,LINGUA ESTRANGEIRA III,67
OURO PRETO,Edificacoes,Tecnico Integrado,LINGUA ESTRANGEIRA III,67
OURO PRETO,Edificacoes,Tecnico Integrado,LINGUA PORTUGUESA I,120
OURO PRETO,Edificacoes,Tecnico Integrado,LINGUA PORTUGUESA I,120
OURO PRETO,Edificacoes,Tecnico Integrado,LINGUA PORTUGUESA I,120
OURO PRETO,Edificacoes,Tecnico Integrado,LINGUA PORTUGUESA II,90
OURO PRETO,Edificacoes,Tecnico Integrado,LINGUA PORTUGUESA II,90
OURO PRETO,Edificacoes,Tecnico Integrado,LINGUA PORTUGUESA II,90
OURO PRETO,Edificacoes,Tecnico Integrado,LINGUA PORTUGUESA III,100
OURO PRETO,Edificacoes,Tecnico Integrado,LINGUA PORTUGUESA III,100
OURO PRETO,Edificacoes,Tecnico Integrado,MATEMATICA I,120
OURO PRETO,Edificacoes,Tecnico Integrado,MATEMATICA I,120
OURO PRETO,Edificacoes,Tecnico Integrado,MATEMATICA I,120
OURO PRETO,Edificacoes,Tecnico Integrado,MATEMATICA I,120
OURO PRETO,Edificacoes,Tecnico Integrado,MATEMATICA I,200
OURO PRETO,Edificacoes,Tecnico Integrado,MATEMATICA II,120
OURO PRETO,Edificacoes,Tecnico Integrado,MATEMATICA II,120
OURO PRETO,Edificacoes,Tecnico Integrado,MATEMATICA II,120
OURO PRETO,Edificacoes,Tecnico Integrado,MATEMATICA II,100
OURO PRETO,Edificacoes,Tecnico Integrado,MATEMATICA III,67
OURO PRETO,Edificacoes,Tecnico Integrado,MATEMATICA III,67
OURO PRETO,Edificacoes,Tecnico Integrado,MATERIAIS DE CONSTRUCAO,60
OURO PRETO,Edificacoes,Tecnico Integrado,MATERIAIS DE CONSTRUCAO,60
OURO PRETO,Edificacoes,Tecnico Integrado,MATERIAIS DE CONSTRUCAO,60
OURO PRETO,Edificacoes,Tecnico Integrado,MECANICA DOS SOLOS,60
OURO PRETO,Edificacoes,Tecnico Integrado,MECANICA DOS SOLOS,60
OURO PRETO,Edificacoes,Tecnico Integrado,MECANICA DOS SOLOS,60
OURO PRETO,Edificacoes,Tecnico Integrado,PLANEJAMENTO E GERENCIAMENTO DE OBRAS E SERVICOS,67
OURO PRETO,Edificacoes,Tecnico Integrado,PLANEJAMENTO E GERENCIAMENTO DE OBRAS E SERVICOS,67
OURO PRETO,Edificacoes,Tecnico Integrado,PLANEJAMENTO E GERENCIAMENTO DE OBRAS E SERVICOS,67
OURO PRETO,Edificacoes,Tecnico Integrado,PLANEJAMENTO E GERENCIAMENTO DE OBRAS E SERVICOS,67
OURO PRETO,Edificacoes,Tecnico Integrado,PROJETO ARQUITETONICO,90
OURO PRETO,Edificacoes,Tecnico Integrado,PROJETO ARQUITETONICO,90
OURO PRETO,Edificacoes,Tecnico Integrado,PROJETO ARQUITETONICO,90
OURO PRETO,Edificacoes,Tecnico Integrado,PROJETO ASSISTIDO POR COMPUTADOR (PAC),67
OURO PRETO,Edificacoes,Tecnico Integrado,PROJETO ASSISTIDO POR COMPUTADOR (PAC),67
OURO PRETO,Edificacoes,Tecnico Integrado,PROJETO ASSISTIDO POR COMPUTADOR (PAC),67
OURO PRETO,Edificacoes,Tecnico Integrado,PROJETO ASSISTIDO POR COMPUTADOR (PAC),67
OURO PRETO,Edificacoes,Tecnico Integrado,QUIMICA EXPERIMENTAL,30
OURO PRETO,Edificacoes,Tecnico Integrado,QUIMICA EXPERIMENTAL,30
OURO PRETO,Edificacoes,Tecnico Integrado,QUIMICA EXPERIMENTAL,30
OURO PRETO,Edificacoes,Tecnico Integrado,QUIMICA EXPERIMENTAL,30
OURO PRETO,Edificacoes,Tecnico Integrado,QUIMICA EXPERIMENTAL,30
OURO PRETO,Edificacoes,Tecnico Integrado,QUIMICA EXPERIMENTAL,30
OURO PRETO,Edificacoes,Tecnico Integrado,QUIMICA I,60
OURO PRETO,Edificacoes,Tecnico Integrado,QUIMICA I,60
OURO PRETO,Edificacoes,Tecnico Integrado,QUIMICA I,60
OURO PRETO,Edificacoes,Tecnico Integrado,QUIMICA I,60
OURO PRETO,Edificacoes,Tecnico Integrado,QUIMICA II,60
OURO PRETO,Edificacoes,Tecnico Integrado,QUIMICA II,60
OURO PRETO,Edificacoes,Tecnico Integrado,QUIMICA II,60
OURO PRETO,Edificacoes,Tecnico Integrado,QUIMICA III,67
OURO PRETO,Edificacoes,Tecnico Integrado,QUIMICA III,67
OURO PRETO,Edificacoes,Tecnico Integrado,TECNOLOGIA DAS CONSTRUCOES I,120
OURO PRETO,Edificacoes,Tecnico Integrado,TECNOLOGIA DAS CONSTRUCOES I,120
OURO PRETO,Edificacoes,Tecnico Integrado,TECNOLOGIA DAS CONSTRUCOES I,120
OURO PRETO,Edificacoes,Tecnico Integrado,TECNOLOGIA DAS CONSTRUCOES II,133
OURO PRETO,Edificacoes,Tecnico Integrado,TECNOLOGIA DAS CONSTRUCOES II,133
OURO PRETO,Edificacoes,Tecnico Integrado,TECNOLOGIAS DAS CONSTRUCOES I,133
OURO PRETO,Edificacoes,Tecnico Integrado,TOPOGRAFIA,90
OURO PRETO,Edificacoes,Tecnico Integrado,TOPOGRAFIA,90
OURO PRETO,Edificacoes,Tecnico Integrado,TOPOGRAFIA,90
OURO PRETO,Edificacoes,Tecnico Integrado,TOPOGRAFIA,90
OURO PRETO,Edificacoes,Tecnico Integrado,TOPOGRAFIA,90
OURO PRETO,Edificacoes,Tecnico Integrado,TOPOGRAFIA,90
OURO PRETO,Edificacoes,Tecnico Integrado,TOPOGRAFIA,100
OURO PRETO,Edificacoes,Tecnico Subsequente,DESENHO TECNICO,120
OURO PRETO,Edificacoes,Tecnico Subsequente,ESTABILIDADE DAS CONSTRUCOES,60
OURO PRETO,Edificacoes,Tecnico Subsequente,ESTRUTURAS,67
OURO PRETO,Edificacoes,Tecnico Subsequente,GESTAO DO TRABALHO,67
OURO PRETO,Edificacoes,Tecnico Subsequente,INSTALACOES ELETRICAS,67
OURO PRETO,Edificacoes,Tecnico Subsequente,INSTALACOES HIDROSSANITARIAS,67
OURO PRETO,Edificacoes,Tecnico Subsequente,MATERIAIS DAS CONSTRUCOES II,33
OURO PRETO,Edificacoes,Tecnico Subsequente,MATERIAIS DE CONSTRUCOES I,30
OURO PRETO,Edificacoes,Tecnico Subsequente,MECANICA DOS SOLOS,67
OURO PRETO,Edificacoes,Tecnico Subsequente,PLANEJAMENTO E GERENCIAMENTO DE OBRAS,67
OURO PRETO,Edificacoes,Tecnico Subsequente,PROJETO ARQUITETONICO,100
OURO PRETO,Edificacoes,Tecnico Subsequente,PROJETO ASSISTIDO POR COMPUTADOR (PAC),67
OURO PRETO,Edificacoes,Tecnico Subsequente,TECNOLOGIA DAS CONSTRUCOES I,60
OURO PRETO,Edificacoes,Tecnico Subsequente,TECNOLOGIA DAS CONSTRUCOES II,67
OURO PRETO,Edificacoes,Tecnico Subsequente,TECNOLOGIA DAS CONSTRUCOES III,67
OURO PRETO,Edificacoes,Tecnico Subsequente,TECNOLOGIA DAS CONSTRUCOES IV,67
OURO PRETO,Edificacoes,Tecnico Subsequente,TOPOGRAFIA I,50
OURO PRETO,Edificacoes,Tecnico Subsequente,TOPOGRAFIA II,50
OURO PRETO,Joalheria,Tecnico Subsequente,DESIGN DE JOIAS I - DESENHO A MAO E CRIACAO,120
OURO PRETO,Joalheria,Tecnico Subsequente,INTRODUCAO A OURIVESARIA ARTESANAL,90
OURO PRETO,Joalheria,Tecnico Subsequente,LAPIDACAO CABOCHAO,90
OURO PRETO,Meio Ambiente,Tecnico Subsequente,BIOTECNOLOGIA AMBIENTAL,67
OURO PRETO,Meio Ambiente,Tecnico Subsequente,CONSERVACAO DA BIODIVERSIDADE,67
OURO PRETO,Meio Ambiente,Tecnico Subsequente,DIREITO AMBIENTAL,33
OURO PRETO,Meio Ambiente,Tecnico Subsequente,ECOLOGIA,60
OURO PRETO,Meio Ambiente,Tecnico Subsequente,ESTATISTICA DESCRITIVA,30
OURO PRETO,Meio Ambiente,Tecnico Subsequente,GEOGRAFIA APLICADA,60
OURO PRETO,Meio Ambiente,Tecnico Subsequente,GEOLOGIA DE MINERACAO E TRATAMENTO DE MINERIOS,33
OURO PRETO,Meio Ambiente,Tecnico Subsequente,GESTAO DE RECURSOS HIDRICOS,60
OURO PRETO,Meio Ambiente,Tecnico Subsequente,GESTAO DE RESIDUOS SOLIDOS,33
OURO PRETO,Meio Ambiente,Tecnico Subsequente,INTRODUCAO A SEGURANCA DO TRABALHO,33
OURO PRETO,Meio Ambiente,Tecnico Subsequente,PERCEPCAO AMBIENTAL,60
OURO PRETO,Meio Ambiente,Tecnico Subsequente,PORTUGUES INSTRUMENTAL,30
OURO PRETO,Meio Ambiente,Tecnico Subsequente,SAUDE AMBIENTAL,67
OURO PRETO,Meio Ambiente,Tecnico Subsequente,SISTEMA DE GESTAO AMBIENTAL,33
OURO PRETO,Metalurgia,Tecnico Integrado,ARTES,60
OURO PRETO,Metalurgia,Tecnico Integrado,ARTES,60
OURO PRETO,Metalurgia,Tecnico Integrado,ARTES,60
OURO PRETO,Metalurgia,Tecnico Integrado,BIOLOGIA I,60
OURO PRETO,Metalurgia,Tecnico Integrado,BIOLOGIA I,60
OURO PRETO,Metalurgia,Tecnico Integrado,BIOLOGIA I,60
OURO PRETO,Metalurgia,Tecnico Integrado,BIOLOGIA I,60
OURO PRETO,Metalurgia,Tecnico Integrado,BIOLOGIA II,60
OURO PRETO,Metalurgia,Tecnico Integrado,BIOLOGIA II,60
OURO PRETO,Metalurgia,Tecnico Integrado,BIOLOGIA II,67
OURO PRETO,Metalurgia,Tecnico Integrado,BIOLOGIA III,67
OURO PRETO,Metalurgia,Tecnico Integrado,BIOLOGIA III,67
OURO PRETO,Metalurgia,Tecnico Integrado,CONFORMACAO MECANICA,67
OURO PRETO,Metalurgia,Tecnico Integrado,CONFORMACAO MECANICA,67
OURO PRETO,Metalurgia,Tecnico Integrado,CORROSAO E PROTECAO SUPERFICIAL,60
OURO PRETO,Metalurgia,Tecnico Integrado,CORROSAO E PROTECAO SUPERFICIAL,60
OURO PRETO,Metalurgia,Tecnico Integrado,DESENHO TECNICO APLICADO A METALUGIA,60
OURO PRETO,Metalurgia,Tecnico Integrado,DESENHO TECNICO APLICADO A METALUGIA,60
OURO PRETO,Metalurgia,Tecnico Integrado,DESENHO TECNICO APLICADO A METALUGIA,60
OURO PRETO,Metalurgia,Tecnico Integrado,DESENHO TECNICO APLICADO A METALUGIA,60
OURO PRETO,Metalurgia,Tecnico Integrado,EDUCACAO FISICA I,60
OURO PRETO,Metalurgia,Tecnico Integrado,EDUCACAO FISICA I,60
OURO PRETO,Metalurgia,Tecnico Integrado,EDUCACAO FISICA I,60
OURO PRETO,Metalurgia,Tecnico Integrado,EDUCACAO FISICA I,60
OURO PRETO,Metalurgia,Tecnico Integrado,EDUCACAO FISICA II,60
OURO PRETO,Metalurgia,Tecnico Integrado,EDUCACAO FISICA II,60
OURO PRETO,Metalurgia,Tecnico Integrado,EDUCACAO FISICA III,67
OURO PRETO,Metalurgia,Tecnico Integrado,EDUCACAO FISICA III,67
OURO PRETO,Metalurgia,Tecnico Integrado,ELETROTECNICA E HIDRAULICA APLICADAS A METALURGIA,60
OURO PRETO,Metalurgia,Tecnico Integrado,ELETROTECNICA E HIDRAULICA APLICADAS A METALURGIA,60
OURO PRETO,Metalurgia,Tecnico Integrado,ENSAIOS DOS MATERIAIS METALICOS,100
OURO PRETO,Metalurgia,Tecnico Integrado,ENSAIOS DOS MATERIAIS METALICOS,100
OURO PRETO,Metalurgia,Tecnico Integrado,FILOSOFIA E SOCIOLOGIA I,60
OURO PRETO,Metalurgia,Tecnico Integrado,FILOSOFIA E SOCIOLOGIA I,60
OURO PRETO,Metalurgia,Tecnico Integrado,FILOSOFIA E SOCIOLOGIA I,60
OURO PRETO,Metalurgia,Tecnico Integrado,FILOSOFIA E SOCIOLOGIA I,60
OURO PRETO,Metalurgia,Tecnico Integrado,FILOSOFIA E SOCIOLOGIA II,60
OURO PRETO,Metalurgia,Tecnico Integrado,FILOSOFIA E SOCIOLOGIA II,60
OURO PRETO,Metalurgia,Tecnico Integrado,FILOSOFIA E SOCIOLOGIA III,67
OURO PRETO,Metalurgia,Tecnico Integrado,FILOSOFIA E SOCIOLOGIA III,67
OURO PRETO,Metalurgia,Tecnico Integrado,FISICA EXPERIMENTAL I,30
OURO PRETO,Metalurgia,Tecnico Integrado,FISICA EXPERIMENTAL I,30
OURO PRETO,Metalurgia,Tecnico Integrado,FISICA EXPERIMENTAL I,30
OURO PRETO,Metalurgia,Tecnico Integrado,FISICA EXPERIMENTAL I,30
OURO PRETO,Metalurgia,Tecnico Integrado,FISICA EXPERIMENTAL I,30
OURO PRETO,Metalurgia,Tecnico Integrado,FISICA EXPERIMENTAL I,30
OURO PRETO,Metalurgia,Tecnico Integrado,FISICA EXPERIMENTAL II,30
OURO PRETO,Metalurgia,Tecnico Integrado,FISICA EXPERIMENTAL II,30
OURO PRETO,Metalurgia,Tecnico Integrado,FISICA I,60
OURO PRETO,Metalurgia,Tecnico Integrado,FISICA I,60
OURO PRETO,Metalurgia,Tecnico Integrado,FISICA I,60
OURO PRETO,Metalurgia,Tecnico Integrado,FISICA II,60
OURO PRETO,Metalurgia,Tecnico Integrado,FISICA II,60
OURO PRETO,Metalurgia,Tecnico Integrado,FISICA III,100
OURO PRETO,Metalurgia,Tecnico Integrado,FISICA III,100
OURO PRETO,Metalurgia,Tecnico Integrado,FISICO-QUIMICA METALURGIA,60
OURO PRETO,Metalurgia,Tecnico Integrado,FISICO-QUIMICA METALURGIA,60
OURO PRETO,Metalurgia,Tecnico Integrado,FUNDICAO,60
OURO PRETO,Metalurgia,Tecnico Integrado,FUNDICAO,60
OURO PRETO,Metalurgia,Tecnico Integrado,GEOGRAFIA I,60
OURO PRETO,Metalurgia,Tecnico Integrado,GEOGRAFIA I,60
OURO PRETO,Metalurgia,Tecnico Integrado,GEOGRAFIA I,60
OURO PRETO,Metalurgia,Tecnico Integrado,GEOGRAFIA I,60
OURO PRETO,Metalurgia,Tecnico Integrado,GEOGRAFIA II,60
OURO PRETO,Metalurgia,Tecnico Integrado,GEOGRAFIA II,60
OURO PRETO,Metalurgia,Tecnico Integrado,GEOGRAFIA III,67
OURO PRETO,Metalurgia,Tecnico Integrado,GEOGRAFIA III,67
OURO PRETO,Metalurgia,Tecnico Integrado,GESTAO DO TRABALHO NA METALURGIA,67
OURO PRETO,Metalurgia,Tecnico Integrado,GESTAO DO TRABALHO NA METALURGIA,67
OURO PRETO,Metalurgia,Tecnico Integrado,HISTORIA I,60
OURO PRETO,Metalurgia,Tecnico Integrado,HISTORIA I,60
OURO PRETO,Metalurgia,Tecnico Integrado,HISTORIA I,60
OURO PRETO,Metalurgia,Tecnico Integrado,HISTORIA I,60
OURO PRETO,Metalurgia,Tecnico Integrado,HISTORIA II,60
OURO PRETO,Metalurgia,Tecnico Integrado,HISTORIA II,60
OURO PRETO,Metalurgia,Tecnico Integrado,HISTORIA III,67
OURO PRETO,Metalurgia,Tecnico Integrado,HISTORIA III,67
OURO PRETO,Metalurgia,Tecnico Integrado,LINGUA ESTRANGEIRA I,60
OURO PRETO,Metalurgia,Tecnico Integrado,LINGUA ESTRANGEIRA I,60
OURO PRETO,Metalurgia,Tecnico Integrado,LINGUA ESTRANGEIRA I,60
OURO PRETO,Metalurgia,Tecnico Integrado,LINGUA ESTRANGEIRA I,60
OURO PRETO,Metalurgia,Tecnico Integrado,LINGUA ESTRANGEIRA II,60
OURO PRETO,Metalurgia,Tecnico Integrado,LINGUA ESTRANGEIRA II,60
OURO PRETO,Metalurgia,Tecnico Integrado,LINGUA ESTRANGEIRA III,67
OURO PRETO,Metalurgia,Tecnico Integrado,LINGUA ESTRANGEIRA III,67
OURO PRETO,Metalurgia,Tecnico Integrado,LINGUA PORTUGUESA I,120
OURO PRETO,Metalurgia,Tecnico Integrado,LINGUA PORTUGUESA I,120
OURO PRETO,Metalurgia,Tecnico Integrado,LINGUA PORTUGUESA I,120
OURO PRETO,Metalurgia,Tecnico Integrado,LINGUA PORTUGUESA I,120
OURO PRETO,Metalurgia,Tecnico Integrado,LINGUA PORTUGUESA II,90
OURO PRETO,Metalurgia,Tecnico Integrado,LINGUA PORTUGUESA II,90
OURO PRETO,Metalurgia,Tecnico Integrado,LINGUA PORTUGUESA II,100
OURO PRETO,Metalurgia,Tecnico Integrado,LINGUA PORTUGUESA III,100
OURO PRETO,Metalurgia,Tecnico Integrado,LINGUA PORTUGUESA III,100
OURO PRETO,Metalurgia,Tecnico Integrado,MAQUINAS E APARELHOS METALURGICOS,60
OURO PRETO,Metalurgia,Tecnico Integrado,MAQUINAS E APARELHOS METALURGICOS,60
OURO PRETO,Metalurgia,Tecnico Integrado,MATEMATICA I,120
OURO PRETO,Metalurgia,Tecnico Integrado,MATEMATICA I,120
OURO PRETO,Metalurgia,Tecnico Integrado,MATEMATICA I,120
OURO PRETO,Metalurgia,Tecnico Integrado,MATEMATICA I,120
OURO PRETO,Metalurgia,Tecnico Integrado,MATEMATICA I,200
OURO PRETO,Metalurgia,Tecnico Integrado,MATEMATICA II,120
OURO PRETO,Metalurgia,Tecnico Integrado,MATEMATICA II,120
OURO PRETO,Metalurgia,Tecnico Integrado,MATEMATICA II,100
OURO PRETO,Metalurgia,Tecnico Integrado,MATEMATICA II,100
OURO PRETO,Metalurgia,Tecnico Integrado,MATEMATICA III,67
OURO PRETO,Metalurgia,Tecnico Integrado,MATEMATICA III,67
OURO PRETO,Metalurgia,Tecnico Integrado,METALOGRAFIA,67
OURO PRETO,Metalurgia,Tecnico Integrado,METALOGRAFIA,67
OURO PRETO,Metalurgia,Tecnico Integrado,METALURGIA DOS METAIS NAO-FERROSOS,60
OURO PRETO,Metalurgia,Tecnico Integrado,METALURGIA DOS METAIS NAO-FERROSOS,60
OURO PRETO,Metalurgia,Tecnico Integrado,METALURGIA FISICA,60
OURO PRETO,Metalurgia,Tecnico Integrado,METALURGIA FISICA,60
OURO PRETO,Metalurgia,Tecnico Integrado,METALURGIA GERAL,60
OURO PRETO,Metalurgia,Tecnico Integrado,METALURGIA GERAL,60
OURO PRETO,Metalurgia,Tecnico Integrado,METALURGIA GERAL,60
OURO PRETO,Metalurgia,Tecnico Integrado,PROJETO DE PESQUISA INTEGRADA A METALURGIA,67
OURO PRETO,Metalurgia,Tecnico Integrado,PROJETO DE PESQUISA INTEGRADA A METALURGIA,67
OURO PRETO,Metalurgia,Tecnico Integrado,QUIMICA EXPERIMENTAL,30
OURO PRETO,Metalurgia,Tecnico Integrado,QUIMICA EXPERIMENTAL,30
OURO PRETO,Metalurgia,Tecnico Integrado,QUIMICA EXPERIMENTAL,30
OURO PRETO,Metalurgia,Tecnico Integrado,QUIMICA EXPERIMENTAL,30
OURO PRETO,Metalurgia,Tecnico Integrado,QUIMICA EXPERIMENTAL,30
OURO PRETO,Metalurgia,Tecnico Integrado,QUIMICA EXPERIMENTAL,30
OURO PRETO,Metalurgia,Tecnico Integrado,QUIMICA I,60
OURO PRETO,Metalurgia,Tecnico Integrado,QUIMICA I,60
OURO PRETO,Metalurgia,Tecnico Integrado,QUIMICA I,60
OURO PRETO,Metalurgia,Tecnico Integrado,QUIMICA I,60
OURO PRETO,Metalurgia,Tecnico Integrado,QUIMICA II,60
OURO PRETO,Metalurgia,Tecnico Integrado,QUIMICA II,60
OURO PRETO,Metalurgia,Tecnico Integrado,QUIMICA III,67
OURO PRETO,Metalurgia,Tecnico Integrado,QUIMICA III,67
OURO PRETO,Metalurgia,Tecnico Integrado,SIDERURGIA,133
OURO PRETO,Metalurgia,Tecnico Integrado,SIDERURGIA,133
OURO PRETO,Metalurgia,Tecnico Integrado,TECNOLOGIA MINERAL,60
OURO PRETO,Metalurgia,Tecnico Integrado,TECNOLOGIA MINERAL,60
OURO PRETO,Metalurgia,Tecnico Integrado,TECNOLOGIA MINERAL,60
OURO PRETO,Metalurgia,Tecnico Integrado,TECNOLOGIA MINERAL,60
OURO PRETO,Metalurgia,Tecnico Integrado,TECNOLOGIA MINERAL,100
OURO PRETO,Metalurgia,Tecnico Integrado,TEORIA E PRATICA DE TRATAMENTO DOS METAIS,67
OURO PRETO,Metalurgia,Tecnico Integrado,TEORIA E PRATICA DE TRATAMENTO DOS METAIS,67
OURO PRETO,Metalurgia,Tecnico Subsequente,CONFORMACAO MECANICA,34
OURO PRETO,Metalurgia,Tecnico Subsequente,DESENHO TECNICO BASICO,30
