campus,nome-do-curso,modalidade-do-curso,disciplina,carga-horaria
GOVERNADOR VALADARES,Engenharia Civil,Bacharelado,Topografia,50
GOVERNADOR VALADARES,Engenharia de Producao,Bacharelado,Automacao Industrial,50
GOVERNADOR VALADARES,Engenharia de Producao,Bacharelado,Calculo Diferencial e Integral I,50
GOVERNADOR VALADARES,Engenharia de Producao,Bacharelado,Calculo Diferencial e Integral III,50
GOVERNADOR VALADARES,Engenharia de Producao,Bacharelado,Controle Estatistico da Qualidade,50
GOVERNADOR VALADARES,Engenharia de Producao,Bacharelado,Economia,50
GOVERNADOR VALADARES,Engenharia de Producao,Bacharelado,Eletroeletronica,50
GOVERNADOR VALADARES,Engenharia de Producao,Bacharelado,Engenharia do Produto II,50
GOVERNADOR VALADARES,Engenharia de Producao,Bacharelado,Engenharia do Trabalho,50
GOVERNADOR VALADARES,Engenharia de Producao,Bacharelado,Escritas e Praticas Leitoras,50
GOVERNADOR VALADARES,Engenharia de Producao,Bacharelado,Estatistica e Probabilidade,50
GOVERNADOR VALADARES,Engenharia de Producao,Bacharelado,Etica e Engenharia,50
GOVERNADOR VALADARES,Engenharia de Producao,Bacharelado,Expressao Grafica I,50
GOVERNADOR VALADARES,Engenharia de Producao,Bacharelado,Expressao Grafica II,50
GOVERNADOR VALADARES,Engenharia de Producao,Bacharelado,Fenomenos de Transporte,50
GOVERNADOR VALADARES,Engenharia de Producao,Bacharelado,Fisica I,50
GOVERNADOR VALADARES,Engenharia de Producao,Bacharelado,Fisica II,50
GOVERNADOR VALADARES,Engenharia de Producao,Bacharelado,Fisico-Quimica,50
GOVERNADOR VALADARES,Engenharia de Producao,Bacharelado,Geometria Analitica e Algebra Linear,50
GOVERNADOR VALADARES,Engenharia de Producao,Bacharelado,Gestao da Producao I,50
GOVERNADOR VALADARES,Engenharia de Producao,Bacharelado,Gestao da Producao II,50
GOVERNADOR VALADARES,Engenharia de Producao,Bacharelado,Gestao de Custos,50
GOVERNADOR VALADARES,Engenharia de Producao,Bacharelado,Gestao de Projetos,50
GOVERNADOR VALADARES,Engenharia de Producao,Bacharelado,Introducao a Ciencia dos Materiais,50
GOVERNADOR VALADARES,Engenharia de Producao,Bacharelado,Introducao a Engenharia de Producao,50
GOVERNADOR VALADARES,Engenharia de Producao,Bacharelado,Logica de Programacao de Computadores,50
GOVERNADOR VALADARES,Engenharia de Producao,Bacharelado,Logistica,50
GOVERNADOR VALADARES,Engenharia de Producao,Bacharelado,Metrologia,50
GOVERNADOR VALADARES,Engenharia de Producao,Bacharelado,Organizacao e Metodos,50
GOVERNADOR VALADARES,Engenharia de Producao,Bacharelado,Pesquisa Operacional I,50
GOVERNADOR VALADARES,Engenharia de Producao,Bacharelado,Pesquisa Operacional II,50
GOVERNADOR VALADARES,Engenharia de Producao,Bacharelado,Planejamento Estrategico,50
GOVERNADOR VALADARES,Engenharia de Producao,Bacharelado,Processos Industriais I,50
GOVERNADOR VALADARES,Engenharia de Producao,Bacharelado,Processos Industriais II,50
GOVERNADOR VALADARES,Engenharia de Producao,Bacharelado,Programacao de Computadores I,50
GOVERNADOR VALADARES,Engenharia de Producao,Bacharelado,Programacao de Computadores II,50
GOVERNADOR VALADARES,Engenharia de Producao,Bacharelado,Projeto de Unidade Produtiva,50
GOVERNADOR VALADARES,Engenharia de Producao,Bacharelado,Projeto em Engenharia I,50
GOVERNADOR VALADARES,Engenharia de Producao,Bacharelado,Projeto em Engenharia II,50
GOVERNADOR VALADARES,Engenharia de Producao,Bacharelado,Simulacao Computacional,50
GOVERNADOR VALADARES,Engenharia de Producao,Bacharelado,Sistema de Gestao dos Recursos Naturais,50
GOVERNADOR VALADARES,Engenharia de Producao,Bacharelado,Topicos Especiais em Engenharia de Producao I,50
GOVERNADOR VALADARES,Engenharia de Producao,Bacharelado,Topicos Especiais em Engenharia de Producao II,50
GOVERNADOR VALADARES,Engenharia de Producao,Bacharelado,Topicos Especiais em Engenharia de Producao III,50
GOVERNADOR VALADARES,Gestao Ambiental,Superior de Tecnologia,Avaliacao de Impactos Ambientais,50
GOVERNADOR VALADARES,Gestao Ambiental,Superior de Tecnologia,Climatologia Aplicada,50
GOVERNADOR VALADARES,Gestao Ambiental,Superior de Tecnologia,Ecologia,50
GOVERNADOR VALADARES,Gestao Ambiental,Superior de Tecnologia,Escritas e Praticas Leitoras,50
GOVERNADOR VALADARES,Gestao Ambiental,Superior de Tecnologia,Fundamentos de Hidrologia,50
GOVERNADOR VALADARES,Gestao Ambiental,Superior de Tecnologia,Geografia Fisica,50
GOVERNADOR VALADARES,Gestao Ambiental,Superior de Tecnologia,Geoprocessamento II,50
GOVERNADOR VALADARES,Gestao Ambiental,Superior de Tecnologia,Informatica,50
GOVERNADOR VALADARES,Gestao Ambiental,Superior de Tecnologia,Introducao a Gestao Ambiental,50
GOVERNADOR VALADARES,Gestao Ambiental,Superior de Tecnologia,Projeto de Extensao I,50
GOVERNADOR VALADARES,Gestao Ambiental,Superior de Tecnologia,Quimica Ambiental,50
GOVERNADOR VALADARES,Gestao Ambiental,Superior de Tecnologia,Saneamento Basico II,50
GOVERNADOR VALADARES,Gestao Ambiental,Superior de Tecnologia,Sistema de Gestao Ambiental,50
GOVERNADOR VALADARES,Gestao Ambiental,Superior de Tecnologia,Topicos em Extensao Ambiental I,50
IBIRITE,Engenharia de Controle e Automacao,Bacharelado,Calculo I,90
IBIRITE,Engenharia de Controle e Automacao,Bacharelado,Calculo III,60
IBIRITE,Engenharia de Controle e Automacao,Bacharelado,Calculo Numerico,30
IBIRITE,Engenharia de Controle e Automacao,Bacharelado,Circuitos Eletricos II,60
IBIRITE,Engenharia de Controle e Automacao,Bacharelado,Controladores Logicos Programaveis,90
IBIRITE,Engenharia de Controle e Automacao,Bacharelado,Controle de Sistemas Dinamicos,60
IBIRITE,Engenharia de Controle e Automacao,Bacharelado,Domotica,60
IBIRITE,Engenharia de Controle e Automacao,Bacharelado,Elementos da Fisica dos Semicondutores,30
IBIRITE,Engenharia de Controle e Automacao,Bacharelado,Eletronica Analogica,60
IBIRITE,Engenharia de Controle e Automacao,Bacharelado,Eletronica Digital,60
IBIRITE,Engenharia de Controle e Automacao,Bacharelado,Etica e Ciencias Socias,30
IBIRITE,Engenharia de Controle e Automacao,Bacharelado,Fenomenos de Transportes,60
IBIRITE,Engenharia de Controle e Automacao,Bacharelado,Fisica aplicada experimental,30
IBIRITE,Engenharia de Controle e Automacao,Bacharelado,Fisica II,60
IBIRITE,Engenharia de Controle e Automacao,Bacharelado,Geometria analitica e Algebra linear,60
IBIRITE,Engenharia de Controle e Automacao,Bacharelado,Instrumentacao Industrial,60
IBIRITE,Engenharia de Controle e Automacao,Bacharelado,Inteligencia Artificial,60
IBIRITE,Engenharia de Controle e Automacao,Bacharelado,Introducao a Engenharia de Controle e Automacao,30
IBIRITE,Engenharia de Controle e Automacao,Bacharelado,Laboratorio de Eletronica Digital,30
IBIRITE,Engenharia de Controle e Automacao,Bacharelado,Laboratorio de Eletronica Digital,30
IBIRITE,Engenharia de Controle e Automacao,Bacharelado,Maquinas e Acionamentos Eletricos,90
IBIRITE,Engenharia de Controle e Automacao,Bacharelado,Mineracao de Dados e Big Data,60
IBIRITE,Engenharia de Controle e Automacao,Bacharelado,Praticas extensionistas I,90
IBIRITE,Engenharia de Controle e Automacao,Bacharelado,Programacao e Estrutura de Dados I,90
IBIRITE,Engenharia de Controle e Automacao,Bacharelado,Programacao Web,60
IBIRITE,Engenharia de Controle e Automacao,Bacharelado,Projetos de Elementos de Maquinas,60
IBIRITE,Engenharia de Controle e Automacao,Bacharelado,Quimica Aplicada,60
IBIRITE,Engenharia de Controle e Automacao,Bacharelado,Representacao Tecnica II,30
IBIRITE,Engenharia de Controle e Automacao,Bacharelado,Robotica Industrial,60
IBIRITE,Engenharia de Controle e Automacao,Bacharelado,Sinais e Sistemas,60
IBIRITE,Engenharia de Controle e Automacao,Bacharelado,Sistemas Ciberfisicos,30
IBIRITE,Engenharia de Controle e Automacao,Bacharelado,Sistemas Supervisorios,60
IBIRITE,Engenharia de Controle e Automacao,Bacharelado,Superior de Superior de Tecnologia dos Materiais,30
IBIRITE,Engenharia de Controle e Automacao,Bacharelado,TCC I,15
IBIRITE,Engenharia de Controle e Automacao,Bacharelado,TCC II,15
IPATINGA,Engenharia Eletrica,Bacharelado,Acionamentos Eletricos,65
IPATINGA,Engenharia Eletrica,Bacharelado,Administracao,30
IPATINGA,Engenharia Eletrica,Bacharelado,Algoritmo e Programacao,60
IPATINGA,Engenharia Eletrica,Bacharelado,Algoritmo e Programacao,65
IPATINGA,Engenharia Eletrica,Bacharelado,Analise de Sistemas Eletricos de Potencia,65
IPATINGA,Engenharia Eletrica,Bacharelado,Automacao Industrial,65
IPATINGA,Engenharia Eletrica,Bacharelado,Calculo I,60
IPATINGA,Engenharia Eletrica,Bacharelado,Calculo II,60
IPATINGA,Engenharia Eletrica,Bacharelado,Calculo III,65
IPATINGA,Engenharia Eletrica,Bacharelado,Calculo Numerico,65
IPATINGA,Engenharia Eletrica,Bacharelado,Ciencia dos Materiais,35
IPATINGA,Engenharia Eletrica,Bacharelado,Circuitos Eletricos I,60
IPATINGA,Engenharia Eletrica,Bacharelado,Circuitos Eletricos I,65
IPATINGA,Engenharia Eletrica,Bacharelado,Circuitos Eletricos I,60
IPATINGA,Engenharia Eletrica,Bacharelado,Circuitos Eletricos II,65
IPATINGA,Engenharia Eletrica,Bacharelado,Circuitos Eletricos III,65
IPATINGA,Engenharia Eletrica,Bacharelado,Conversao de Energia,65
IPATINGA,Engenharia Eletrica,Bacharelado,Desenho Tecnico,35
IPATINGA,Engenharia Eletrica,Bacharelado,Economia,35
IPATINGA,Engenharia Eletrica,Bacharelado,Eficiencia Energetica,35
IPATINGA,Engenharia Eletrica,Bacharelado,Eletricidade Aplicada,30
IPATINGA,Engenharia Eletrica,Bacharelado,Eletromagnetismo,65
IPATINGA,Engenharia Eletrica,Bacharelado,Eletronica Analogica I,65
IPATINGA,Engenharia Eletrica,Bacharelado,Eletronica Analogica II,35
IPATINGA,Engenharia Eletrica,Bacharelado,Eletronica de Potencia,65
IPATINGA,Engenharia Eletrica,Bacharelado,Eletronica Digital,65
IPATINGA,Engenharia Eletrica,Bacharelado,Empreendedorismo,35
IPATINGA,Engenharia Eletrica,Bacharelado,Energias renovaveis - Energia Eolica,35
IPATINGA,Engenharia Eletrica,Bacharelado,Equacoes Diferenciais Ordinarias e Series,60
IPATINGA,Engenharia Eletrica,Bacharelado,Ergonomia,35
IPATINGA,Engenharia Eletrica,Bacharelado,Estatistica e Probabilidade,35
IPATINGA,Engenharia Eletrica,Bacharelado,Estudos Ambientais,35
IPATINGA,Engenharia Eletrica,Bacharelado,Fenomenos de Transporte,65
IPATINGA,Engenharia Eletrica,Bacharelado,Filosofia e Etica,35
IPATINGA,Engenharia Eletrica,Bacharelado,Fisica I,60
IPATINGA,Engenharia Eletrica,Bacharelado,Fisica II,60
IPATINGA,Engenharia Eletrica,Bacharelado,Fisica III,65
IPATINGA,Engenharia Eletrica,Bacharelado,Geometria Analitica e Albebra Linear,60
IPATINGA,Engenharia Eletrica,Bacharelado,"Geracao, Transmissao e Distribuicao de Energia Eletrica",65
IPATINGA,Engenharia Eletrica,Bacharelado,Informatica Basica,30
IPATINGA,Engenharia Eletrica,Bacharelado,Ingles Instrumental,35
IPATINGA,Engenharia Eletrica,Bacharelado,Instalacoes Eletricas,65
IPATINGA,Engenharia Eletrica,Bacharelado,Instrumentacao Industrial,35
IPATINGA,Engenharia Eletrica,Bacharelado,Introducao a Engenharia Eletrica,30
IPATINGA,Engenharia Eletrica,Bacharelado,Manutencao Industrial,65
IPATINGA,Engenharia Eletrica,Bacharelado,Maquinas Eletricas I,65
IPATINGA,Engenharia Eletrica,Bacharelado,Maquinas Eletricas II,65
IPATINGA,Engenharia Eletrica,Bacharelado,Materiais Eletricos,35
IPATINGA,Engenharia Eletrica,Bacharelado,Mecanica dos Solidos,35
IPATINGA,Engenharia Eletrica,Bacharelado,Mecanica Geral,60
IPATINGA,Engenharia Eletrica,Bacharelado,Medidas Eletricas,35
IPATINGA,Engenharia Eletrica,Bacharelado,Microcontroladores,65
IPATINGA,Engenharia Eletrica,Bacharelado,Otimizacao de Sistemas,65
IPATINGA,Engenharia Eletrica,Bacharelado,Portugues,30
IPATINGA,Engenharia Eletrica,Bacharelado,Protecao de Sistemas de Energia Eletrica,65
IPATINGA,Engenharia Eletrica,Bacharelado,Qualidade de Energia Eletrica,35
IPATINGA,Engenharia Eletrica,Bacharelado,Quimica Geral,65
IPATINGA,Engenharia Eletrica,Bacharelado,Seguranca do Trabalho,65
IPATINGA,Engenharia Eletrica,Bacharelado,Sinais e Sistemas,65
IPATINGA,Engenharia Eletrica,Bacharelado,Sistemas e Controles I,65
IPATINGA,Engenharia Eletrica,Bacharelado,Sistemas e Controles II,35
IPATINGA,Engenharia Eletrica,Bacharelado,Sistemas Hidraulicos e Pneumaticos,35
IPATINGA,Engenharia Eletrica,Bacharelado,TCC1,35
ITABIRITO,Engenharia Eletrica,Bacharelado,Algoritmo e Programacao II,50
ITABIRITO,Engenharia Eletrica,Bacharelado,Aterramentos Eletricos,50
ITABIRITO,Engenharia Eletrica,Bacharelado,Calculo I,50
ITABIRITO,Engenharia Eletrica,Bacharelado,Calculo III,50
ITABIRITO,Engenharia Eletrica,Bacharelado,Circuitos Eletricos II,50
ITABIRITO,Engenharia Eletrica,Bacharelado,Desenho Tecnico,50
ITABIRITO,Engenharia Eletrica,Bacharelado,"Direitos Humanos, Etica e Cidadania",50
ITABIRITO,Engenharia Eletrica,Bacharelado,Eletromagnetismo,50
ITABIRITO,Engenharia Eletrica,Bacharelado,Eletronica de Potencia,50
ITABIRITO,Engenharia Eletrica,Bacharelado,Eletronica Digital,50
ITABIRITO,Engenharia Eletrica,Bacharelado,Eletronica II,50
ITABIRITO,Engenharia Eletrica,Bacharelado,Fisica II,50
ITABIRITO,Engenharia Eletrica,Bacharelado,Fontes Alternativas de Energia,50
ITABIRITO,Engenharia Eletrica,Bacharelado,Geometria Analitica e Algebra Linear,50
ITABIRITO,Engenharia Eletrica,Bacharelado,Gestao de Projetos,50
ITABIRITO,Engenharia Eletrica,Bacharelado,Incertezas nas Medicoes,50
ITABIRITO,Engenharia Eletrica,Bacharelado,Introducao a Economia,50
ITABIRITO,Engenharia Eletrica,Bacharelado,Maquinas Eletricas II,50
ITABIRITO,Engenharia Eletrica,Bacharelado,Matematica Computacional,50
ITABIRITO,Engenharia Eletrica,Bacharelado,Materiais Eletricos e Magneticos,50
ITABIRITO,Engenharia Eletrica,Bacharelado,Microprocessadores e Sistemas Embarcados,50
ITABIRITO,Engenharia Eletrica,Bacharelado,Modelagem e Analise de Sistemas Lineares,50
ITABIRITO,Engenharia Eletrica,Bacharelado,Oficina em Instalacoes Eletricas,50
ITABIRITO,Engenharia Eletrica,Bacharelado,Sinais e Sistemas,50
ITABIRITO,Engenharia Eletrica,Bacharelado,Sistemas de Medicao,50
ITABIRITO,Engenharia Eletrica,Bacharelado,Sistemas Eletricos de Potencia I,50
ITABIRITO,Engenharia Eletrica,Bacharelado,Topicos em Controle e Automacao II,50
ITABIRITO,Engenharia Eletrica,Bacharelado,Topicos em Sistemas Eletricos de Potencia IV,50
OURO BRANCO,Administracao,Bacharelado,Administracao Publica,60
OURO BRANCO,Administracao,Bacharelado,Analise das Demonstracoes Financeiras,60
OURO BRANCO,Administracao,Bacharelado,Analise de Custos,60
OURO BRANCO,Administracao,Bacharelado,Comportamento Empreendedor,60
OURO BRANCO,Administracao,Bacharelado,Contabilidade de Custos,60
OURO BRANCO,Administracao,Bacharelado,Contabilidade Geral,90
OURO BRANCO,Administracao,Bacharelado,Curricularizacao da Extensao com foco em Gestao de Pessoas,60
OURO BRANCO,Administracao,Bacharelado,Direito Empresarial e Tributario,60
OURO BRANCO,Administracao,Bacharelado,Direito Previdenciario e do Trabalho,60
OURO BRANCO,Administracao,Bacharelado,Estatistica e Probabilidades,60
OURO BRANCO,Administracao,Bacharelado,Etica e Politica na Administracao,60
OURO BRANCO,Administracao,Bacharelado,Fundamentos de Economia,60
OURO BRANCO,Administracao,Bacharelado,Gestao de Marketing,40
OURO BRANCO,Administracao,Bacharelado,Gestao de Marketing II,60
OURO BRANCO,Administracao,Bacharelado,Gestao de Pessoas,60
OURO BRANCO,Administracao,Bacharelado,Gestao de Recursos Materiais e Patrimoniais,60
OURO BRANCO,Administracao,Bacharelado,Gestao Financeira e Orcamentaria I,60
OURO BRANCO,Administracao,Bacharelado,Gestao Financeira e Orcamentaria II,60
OURO BRANCO,Administracao,Bacharelado,Gestao Inclusiva da Diversidade e Cidadania,60
OURO BRANCO,Administracao,Bacharelado,Introducao a Ciencia de dados,60
OURO BRANCO,Administracao,Bacharelado,Logistica e Cadeia de Suprimentos,60
OURO BRANCO,Administracao,Bacharelado,Matematica  Aplicada a administracao,60
OURO BRANCO,Administracao,Bacharelado,Matematica Financeira,60
OURO BRANCO,Administracao,Bacharelado,Metodologia de Pesquisa,60
OURO BRANCO,Administracao,Bacharelado,Pesquisa em Marketing,60
OURO BRANCO,Administracao,Bacharelado,Pesquisa Operacional,60
OURO BRANCO,Administracao,Bacharelado,Planejamento e Controle da Producao,60
OURO BRANCO,Administracao,Bacharelado,Planejamento Estrategico,60
OURO BRANCO,Administracao,Bacharelado,Plano de Negocios,60
OURO BRANCO,Administracao,Bacharelado,Portugues Instrumental,60
OURO BRANCO,Administracao,Bacharelado,Relacoes de Trabalho,60
OURO BRANCO,Administracao,Bacharelado,Relacoes Economicas Internacionais,60
OURO BRANCO,Administracao,Bacharelado,Sistemas de Informacoes Gerenciais,60
OURO BRANCO,Administracao,Bacharelado,Sociologia do Trabalho e Organizacoes,60
OURO BRANCO,Administracao,Bacharelado,TCC,50
OURO BRANCO,Administracao,Bacharelado,Teoria Geral da Administracao I,60
OURO BRANCO,Administracao,Bacharelado,Teoria Geral de Administracao II,60
OURO BRANCO,Administracao,Bacharelado,Topicos Especiais em Financas,60
OURO BRANCO,Processos Gerenciais,Superior de Tecnologia,Contabilidade Empresarial,60
OURO BRANCO,Processos Gerenciais,Superior de Tecnologia,Direito do Trabalho,60
OURO BRANCO,Processos Gerenciais,Superior de Tecnologia,Direito Empresarial e Tributario,60
OURO BRANCO,Processos Gerenciais,Superior de Tecnologia,Direito Trabalhista,60
OURO BRANCO,Processos Gerenciais,Superior de Tecnologia,Estatistica,60
OURO BRANCO,Processos Gerenciais,Superior de Tecnologia,Estudo de Viabilidade,60
OURO BRANCO,Processos Gerenciais,Superior de Tecnologia,Estudo Economico e Financeiro,60
OURO BRANCO,Processos Gerenciais,Superior de Tecnologia,Fundamentos de Economia,60
OURO BRANCO,Processos Gerenciais,Superior de Tecnologia,Fundamentos de Marketing,60
OURO BRANCO,Processos Gerenciais,Superior de Tecnologia,Gestao de Materiais,60
OURO BRANCO,Processos Gerenciais,Superior de Tecnologia,Gestao de Materiais e Recursos Patrimoniais,60
OURO BRANCO,Processos Gerenciais,Superior de Tecnologia,Gestao de Operacoes e Servicos,60
OURO BRANCO,Processos Gerenciais,Superior de Tecnologia,Gestao de Pessoas e Relacoes de Trabalho,60
OURO BRANCO,Processos Gerenciais,Superior de Tecnologia,Gestao de Vendas e Relacionamento,60
OURO BRANCO,Processos Gerenciais,Superior de Tecnologia,Gestao Financeira e Orcamento,60
OURO BRANCO,Processos Gerenciais,Superior de Tecnologia,Introducao a Administracao,60
OURO BRANCO,Processos Gerenciais,Superior de Tecnologia,Logistica Empresarial,60
OURO BRANCO,Processos Gerenciais,Superior de Tecnologia,Matematica Aplicada a Administracao,60
OURO BRANCO,Processos Gerenciais,Superior de Tecnologia,Metodologia Cientifica,60
OURO BRANCO,Processos Gerenciais,Superior de Tecnologia,Pesquisa organizacional e Mercadologica,60
OURO BRANCO,Processos Gerenciais,Superior de Tecnologia,Planejamento Estrategico,60
OURO BRANCO,Processos Gerenciais,Superior de Tecnologia,Planejamento Estrategico,40
OURO BRANCO,Processos Gerenciais,Superior de Tecnologia,Portugues Instrumental,60
OURO BRANCO,Processos Gerenciais,Superior de Tecnologia,Processos Financeiros,60
OURO BRANCO,Processos Gerenciais,Superior de Tecnologia,Relacoes de Trabalho,60
OURO BRANCO,Processos Gerenciais,Superior de Tecnologia,Seminarios,60
OURO PRETO,Conservacao e Restauro,Superior de Tecnologia,BIOLOGIA APLICADA A CONSERVACAO E AO RESTAURO,30
OURO PRETO,Conservacao e Restauro,Superior de Tecnologia,DESENHO ARQUITETONICO,60
OURO PRETO,Conservacao e Restauro,Superior de Tecnologia,ESTUDO DE SOLOS,40
OURO PRETO,Conservacao e Restauro,Superior de Tecnologia,HISTORIA DA ARQUITETURA E DAS CIDADES II,80
OURO PRETO,Conservacao e Restauro,Superior de Tecnologia,HISTORIA DA ARTE,70
OURO PRETO,Conservacao e Restauro,Superior de Tecnologia,ICONOGRAFIA E SIMBOLOGIA II,40
OURO PRETO,Conservacao e Restauro,Superior de Tecnologia,INTRODUCAO A CONSERVACAO E AO RESTAURO,40
OURO PRETO,Conservacao e Restauro,Superior de Tecnologia,INTRODUCAO AO TRABALHO DE CONCLUSAO DE CURSO,70
OURO PRETO,Conservacao e Restauro,Superior de Tecnologia,MATERIAIS DE CONSTRUCAO I,30
OURO PRETO,Conservacao e Restauro,Superior de Tecnologia,MATERIAIS DE CONSTRUCAO III,40
OURO PRETO,Conservacao e Restauro,Superior de Tecnologia,PLANEJAMENTO E GERENCIAMENTO DE OBRAS,80
OURO PRETO,Conservacao e Restauro,Superior de Tecnologia,PRATICA DE RESTAURACAO II (EXTENSAO),90
OURO PRETO,Conservacao e Restauro,Superior de Tecnologia,PRATICA DE RESTAURACAO IV,80
OURO PRETO,Conservacao e Restauro,Superior de Tecnologia,QUIMICA APLICADA A CONSERVACAO E AO RESTAURO,30
OURO PRETO,Conservacao e Restauro,Superior de Tecnologia,REGULACAO URBANA E PROTECAO DO PATRIMONIO,80
OURO PRETO,Conservacao e Restauro,Superior de Tecnologia,SEGURANCA DO TRABALHO,40
OURO PRETO,Conservacao e Restauro,Superior de Tecnologia,SISTEMAS E TECNICAS CONSTRUTIVOS II,80
OURO PRETO,Conservacao e Restauro,Superior de Tecnologia,Superior de Superior de Tecnologia DOS REVESTIMENTOS E ACABAMENTOS,80
OURO PRETO,Conservacao e Restauro,Superior de Tecnologia,TECNICAS DE LEVANTAMENTO,60
OURO PRETO,Conservacao e Restauro,Superior de Tecnologia,TEORIA DA RESTAURACAO I,30
OURO PRETO,Conservacao e Restauro,Superior de Tecnologia,TRABALHO DE CONCLUSAO DE CURSO,30
OURO PRETO,Fisica,Licenciatura,ALGEBRA LINEAR,60
OURO PRETO,Fisica,Licenciatura,BIOLOGIA GERAL,30
OURO PRETO,Fisica,Licenciatura,CALCULO DIFERENCIAL E INTEGRAL II,90
OURO PRETO,Fisica,Licenciatura,"CURRICULO, DIVERSIDADE, GENERO E RACA",60
OURO PRETO,Fisica,Licenciatura,DIDATICA,60
OURO PRETO,Fisica,Licenciatura,EDUCACAO INCLUSIVA,30
OURO PRETO,Fisica,Licenciatura,ELETROMAGNETISMO I,60
OURO PRETO,Fisica,Licenciatura,ELETROMAGNETISMO II,60
OURO PRETO,Fisica,Licenciatura,EPISTEMOLOGIA E FILOSOFIA DA CIENCIA,30
OURO PRETO,Fisica,Licenciatura,ESTAGIO SUPERVISIONADO I,130
OURO PRETO,Fisica,Licenciatura,ESTAGIO SUPERVISIONADO II,130
OURO PRETO,Fisica,Licenciatura,ESTAGIO SUPERVISIONADO III,130
OURO PRETO,Fisica,Licenciatura,ESTAGIO SUPERVISIONADO IV,130
OURO PRETO,Fisica,Licenciatura,FILOSOFIA DA EDUCACAO,60
OURO PRETO,Fisica,Licenciatura,FISICA MODERNA II,60
OURO PRETO,Fisica,Licenciatura,GEOMETRIA ANALITICA,60
OURO PRETO,Fisica,Licenciatura,INICIACAO CIENTIFICA E METODOLOGIA DE TRABALHOS ACADEMICOS,60
OURO PRETO,Fisica,Licenciatura,INTRODUCAO A TECNICAS DE MICROSCOPIA,30
OURO PRETO,Fisica,Licenciatura,INTRODUCAO AO CALCULO DIFERENCIAL E INTEGRAL,90
OURO PRETO,Fisica,Licenciatura,LABORATORIO DE ELETROMAGNETISMO,30
OURO PRETO,Fisica,Licenciatura,LABORATORIO DE MECANICA,30
OURO PRETO,Fisica,Licenciatura,LIBRAS,60
OURO PRETO,Fisica,Licenciatura,MECANICA I,60
OURO PRETO,Fisica,Licenciatura,PORTUGUES INSTRUMENTAL,30
OURO PRETO,Fisica,Licenciatura,PROJETOS PARA ENSINO DE ELETROMAGNETISMO,60
OURO PRETO,Fisica,Licenciatura,PROJETOS PARA O ENSINO DE MECANICA,60
OURO PRETO,Fisica,Licenciatura,PSICOLOGIA DA EDUCACAO,60
OURO PRETO,Fisica,Licenciatura,QUIMICA GERAL I,30
OURO PRETO,Fisica,Licenciatura,TOPICOS EM FISICA CONCEITUAL I,60
OURO PRETO,Fisica,Licenciatura,TOPICOS ESPECIAIS EM AVALIACAO,30
OURO PRETO,Fisica,Licenciatura,TRABALHO DE CONCLUSAO DE CURSO I,30
OURO PRETO,Fisica,Licenciatura,TRABALHO DE CONCLUSAO DE CURSO II,30
OURO PRETO,Gastronomia,Superior de Tecnologia,ALIMENTACAO E IDENTIDADE SOCIO-ESPACIAL,45
OURO PRETO,Gastronomia,Superior de Tecnologia,ASPECTOS SOCIO-CULTURAIS DA CULINARIA MINEIRA,30
OURO PRETO,Gastronomia,Superior de Tecnologia,CAFE DA MANHA E ROOM SERVICE	,15
OURO PRETO,Gastronomia,Superior de Tecnologia,DIRETRIZES PARA ELABORACAO DE TCC,30
OURO PRETO,Gastronomia,Superior de Tecnologia,EVENTOS EM GASTRONOMIA,30
OURO PRETO,Gastronomia,Superior de Tecnologia,GASTRONOMIA CONTEMPORANEA,60
OURO PRETO,Gastronomia,Superior de Tecnologia,GASTRONOMIA E ARTE,30
OURO PRETO,Gastronomia,Superior de Tecnologia,GESTAO DE CARDAPIOS,30
OURO PRETO,Gastronomia,Superior de Tecnologia,GESTAO DE EMPREENDIMENTOS GASTRONOMICOS,45
OURO PRETO,Gastronomia,Superior de Tecnologia,GESTAO DE EVENTOS EM GASTRONOMIA	,30
OURO PRETO,Gastronomia,Superior de Tecnologia,GESTAO DE PESSOAS,30
OURO PRETO,Gastronomia,Superior de Tecnologia,PROJETO INTEGRADOR II,15
OURO PRETO,Gastronomia,Superior de Tecnologia,PROJETO INTEGRADOR III,15
OURO PRETO,Gastronomia,Superior de Tecnologia,QUIMICA DOS ALIMENTOS,45
OURO PRETO,Gastronomia,Superior de Tecnologia,Superior de Superior de TecnologiaS DE PROCESSAMENTO DE ALIMENTOS,30
OURO PRETO,Gastronomia,Superior de Tecnologia,TCC,30
OURO PRETO,Geografia,Licenciatura,CARTOGRAFIA TEMATICA,60
OURO PRETO,Geografia,Licenciatura,"CURRICULO, DIVERSIDADE, GENERO E RACA	",60
OURO PRETO,Geografia,Licenciatura,DIDATICA,60
OURO PRETO,Geografia,Licenciatura,EDUCACAO AMBIENTAL,60
OURO PRETO,Geografia,Licenciatura,ESTAGIO SUPERVISIONADO I	,130
OURO PRETO,Geografia,Licenciatura,ESTAGIO SUPERVISIONADO II	,130
OURO PRETO,Geografia,Licenciatura,ESTAGIO SUPERVISIONADO III	,130
OURO PRETO,Geografia,Licenciatura,ESTAGIO SUPERVISIONADO IV	,130
OURO PRETO,Geografia,Licenciatura,FILOSOFIA DA EDUCACAO,60
OURO PRETO,Geografia,Licenciatura,GEOGRAFIA AGRARIA,80
